########## Scenario Component Metadata ##########
#Scenario component type: Market Share
#Type: HDV-EV (light)
#Subset: trn_freight_road : Light truck : BEV : million ton-km : Trn-Onroad;trn_freight_road : Light truck : FCEV : million ton-km : Trn-Onroad;
#Superset: trn_freight_road : Light truck : BEV : million ton-km : Trn-Onroad;trn_freight_road : Light truck : FCEV : million ton-km : Trn-Onroad;trn_freight_road : Light truck : Hybrid Liquids : million ton-km : Trn-Onroad;trn_freight_road : Light truck : Liquids : million ton-km : Trn-Onroad;trn_freight_road : Light truck : NG : million ton-km : Trn-Onroad;
#Applied to: New Purchases
#Treatment: Each Selected Region
#Constraint: Lower
#Policy name: HDV-EV-light_New_Reg_Ea
#Market name: HDV-EV-light_New_Reg_Ea_Mkt
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
#Table data:2025 , 0.167
#Table data:2030 , 0.333
#Table data:2035 , 0.500
#Table data:2040 , 0.667
#Table data:2045 , 0.833
#################################################
INPUT_TABLE
Variable ID
GLIMPSEPFStdActivate

region,policy,market,type,year,constrained
AZ,trn_freight_road,Light truck,BEV,2040,AZ_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
AZ,trn_freight_road,Light truck,FCEV,2040,AZ_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
AZ,trn_freight_road,Light truck,BEV,2045,AZ_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
AZ,trn_freight_road,Light truck,FCEV,2045,AZ_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
CA,trn_freight_road,Light truck,BEV,2025,CA_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
CA,trn_freight_road,Light truck,FCEV,2025,CA_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
CA,trn_freight_road,Light truck,BEV,2030,CA_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
CA,trn_freight_road,Light truck,FCEV,2030,CA_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
CA,trn_freight_road,Light truck,BEV,2035,CA_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
CA,trn_freight_road,Light truck,FCEV,2035,CA_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
CA,trn_freight_road,Light truck,BEV,2040,CA_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
CA,trn_freight_road,Light truck,FCEV,2040,CA_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
CA,trn_freight_road,Light truck,BEV,2045,CA_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
CA,trn_freight_road,Light truck,FCEV,2045,CA_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
CO,trn_freight_road,Light truck,BEV,2025,CO_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
CO,trn_freight_road,Light truck,FCEV,2025,CO_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
CO,trn_freight_road,Light truck,BEV,2030,CO_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
CO,trn_freight_road,Light truck,FCEV,2030,CO_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
CO,trn_freight_road,Light truck,BEV,2035,CO_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
CO,trn_freight_road,Light truck,FCEV,2035,CO_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
CO,trn_freight_road,Light truck,BEV,2040,CO_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
CO,trn_freight_road,Light truck,FCEV,2040,CO_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
CO,trn_freight_road,Light truck,BEV,2045,CO_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
CO,trn_freight_road,Light truck,FCEV,2045,CO_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
CT,trn_freight_road,Light truck,BEV,2025,CT_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
CT,trn_freight_road,Light truck,FCEV,2025,CT_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
CT,trn_freight_road,Light truck,BEV,2030,CT_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
CT,trn_freight_road,Light truck,FCEV,2030,CT_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
CT,trn_freight_road,Light truck,BEV,2035,CT_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
CT,trn_freight_road,Light truck,FCEV,2035,CT_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
CT,trn_freight_road,Light truck,BEV,2040,CT_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
CT,trn_freight_road,Light truck,FCEV,2040,CT_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
CT,trn_freight_road,Light truck,BEV,2045,CT_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
CT,trn_freight_road,Light truck,FCEV,2045,CT_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
DC,trn_freight_road,Light truck,BEV,2025,DC_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
DC,trn_freight_road,Light truck,FCEV,2025,DC_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
DC,trn_freight_road,Light truck,BEV,2030,DC_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
DC,trn_freight_road,Light truck,FCEV,2030,DC_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
DC,trn_freight_road,Light truck,BEV,2035,DC_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
DC,trn_freight_road,Light truck,FCEV,2035,DC_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
DC,trn_freight_road,Light truck,BEV,2040,DC_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
DC,trn_freight_road,Light truck,FCEV,2040,DC_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
DC,trn_freight_road,Light truck,BEV,2045,DC_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
DC,trn_freight_road,Light truck,FCEV,2045,DC_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
DE,trn_freight_road,Light truck,BEV,2025,DE_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
DE,trn_freight_road,Light truck,FCEV,2025,DE_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
DE,trn_freight_road,Light truck,BEV,2030,DE_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
DE,trn_freight_road,Light truck,FCEV,2030,DE_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
DE,trn_freight_road,Light truck,BEV,2035,DE_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
DE,trn_freight_road,Light truck,FCEV,2035,DE_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
DE,trn_freight_road,Light truck,BEV,2040,DE_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
DE,trn_freight_road,Light truck,FCEV,2040,DE_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
DE,trn_freight_road,Light truck,BEV,2045,DE_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
DE,trn_freight_road,Light truck,FCEV,2045,DE_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
FL,trn_freight_road,Light truck,BEV,2025,FL_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
FL,trn_freight_road,Light truck,FCEV,2025,FL_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
FL,trn_freight_road,Light truck,BEV,2030,FL_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
FL,trn_freight_road,Light truck,FCEV,2030,FL_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
FL,trn_freight_road,Light truck,BEV,2035,FL_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
FL,trn_freight_road,Light truck,FCEV,2035,FL_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
FL,trn_freight_road,Light truck,BEV,2040,FL_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
FL,trn_freight_road,Light truck,FCEV,2040,FL_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
FL,trn_freight_road,Light truck,BEV,2045,FL_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
FL,trn_freight_road,Light truck,FCEV,2045,FL_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
GA,trn_freight_road,Light truck,BEV,2025,GA_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
GA,trn_freight_road,Light truck,FCEV,2025,GA_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
GA,trn_freight_road,Light truck,BEV,2030,GA_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
GA,trn_freight_road,Light truck,FCEV,2030,GA_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
GA,trn_freight_road,Light truck,BEV,2035,GA_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
GA,trn_freight_road,Light truck,FCEV,2035,GA_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
GA,trn_freight_road,Light truck,BEV,2040,GA_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
GA,trn_freight_road,Light truck,FCEV,2040,GA_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
GA,trn_freight_road,Light truck,BEV,2045,GA_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
GA,trn_freight_road,Light truck,FCEV,2045,GA_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
HI,trn_freight_road,Light truck,BEV,2025,HI_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
HI,trn_freight_road,Light truck,FCEV,2025,HI_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
HI,trn_freight_road,Light truck,BEV,2030,HI_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
HI,trn_freight_road,Light truck,FCEV,2030,HI_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
HI,trn_freight_road,Light truck,BEV,2035,HI_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
HI,trn_freight_road,Light truck,FCEV,2035,HI_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
HI,trn_freight_road,Light truck,BEV,2040,HI_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
HI,trn_freight_road,Light truck,FCEV,2040,HI_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
HI,trn_freight_road,Light truck,BEV,2045,HI_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
HI,trn_freight_road,Light truck,FCEV,2045,HI_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
IA,trn_freight_road,Light truck,BEV,2025,IA_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
IA,trn_freight_road,Light truck,FCEV,2025,IA_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
IA,trn_freight_road,Light truck,BEV,2030,IA_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
IA,trn_freight_road,Light truck,FCEV,2030,IA_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
IA,trn_freight_road,Light truck,BEV,2035,IA_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
IA,trn_freight_road,Light truck,FCEV,2035,IA_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
IA,trn_freight_road,Light truck,BEV,2040,IA_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
IA,trn_freight_road,Light truck,FCEV,2040,IA_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
IA,trn_freight_road,Light truck,BEV,2045,IA_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
IA,trn_freight_road,Light truck,FCEV,2045,IA_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
ID,trn_freight_road,Light truck,BEV,2025,ID_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
ID,trn_freight_road,Light truck,FCEV,2025,ID_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
ID,trn_freight_road,Light truck,BEV,2030,ID_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
ID,trn_freight_road,Light truck,FCEV,2030,ID_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
ID,trn_freight_road,Light truck,BEV,2035,ID_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
ID,trn_freight_road,Light truck,FCEV,2035,ID_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
ID,trn_freight_road,Light truck,BEV,2040,ID_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
ID,trn_freight_road,Light truck,FCEV,2040,ID_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
ID,trn_freight_road,Light truck,BEV,2045,ID_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
ID,trn_freight_road,Light truck,FCEV,2045,ID_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
IL,trn_freight_road,Light truck,BEV,2025,IL_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
IL,trn_freight_road,Light truck,FCEV,2025,IL_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
IL,trn_freight_road,Light truck,BEV,2030,IL_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
IL,trn_freight_road,Light truck,FCEV,2030,IL_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
IL,trn_freight_road,Light truck,BEV,2035,IL_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
IL,trn_freight_road,Light truck,FCEV,2035,IL_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
IL,trn_freight_road,Light truck,BEV,2040,IL_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
IL,trn_freight_road,Light truck,FCEV,2040,IL_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
IL,trn_freight_road,Light truck,BEV,2045,IL_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
IL,trn_freight_road,Light truck,FCEV,2045,IL_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
IN,trn_freight_road,Light truck,BEV,2025,IN_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
IN,trn_freight_road,Light truck,FCEV,2025,IN_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
IN,trn_freight_road,Light truck,BEV,2030,IN_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
IN,trn_freight_road,Light truck,FCEV,2030,IN_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
IN,trn_freight_road,Light truck,BEV,2035,IN_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
IN,trn_freight_road,Light truck,FCEV,2035,IN_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
IN,trn_freight_road,Light truck,BEV,2040,IN_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
IN,trn_freight_road,Light truck,FCEV,2040,IN_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
IN,trn_freight_road,Light truck,BEV,2045,IN_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
IN,trn_freight_road,Light truck,FCEV,2045,IN_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
KS,trn_freight_road,Light truck,BEV,2025,KS_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
KS,trn_freight_road,Light truck,FCEV,2025,KS_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
KS,trn_freight_road,Light truck,BEV,2030,KS_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
KS,trn_freight_road,Light truck,FCEV,2030,KS_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
KS,trn_freight_road,Light truck,BEV,2035,KS_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
KS,trn_freight_road,Light truck,FCEV,2035,KS_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
KS,trn_freight_road,Light truck,BEV,2040,KS_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
KS,trn_freight_road,Light truck,FCEV,2040,KS_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
KS,trn_freight_road,Light truck,BEV,2045,KS_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
KS,trn_freight_road,Light truck,FCEV,2045,KS_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
KY,trn_freight_road,Light truck,BEV,2025,KY_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
KY,trn_freight_road,Light truck,FCEV,2025,KY_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
KY,trn_freight_road,Light truck,BEV,2030,KY_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
KY,trn_freight_road,Light truck,FCEV,2030,KY_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
KY,trn_freight_road,Light truck,BEV,2035,KY_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
KY,trn_freight_road,Light truck,FCEV,2035,KY_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
KY,trn_freight_road,Light truck,BEV,2040,KY_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
KY,trn_freight_road,Light truck,FCEV,2040,KY_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
KY,trn_freight_road,Light truck,BEV,2045,KY_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
KY,trn_freight_road,Light truck,FCEV,2045,KY_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
LA,trn_freight_road,Light truck,BEV,2025,LA_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
LA,trn_freight_road,Light truck,FCEV,2025,LA_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
LA,trn_freight_road,Light truck,BEV,2030,LA_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
LA,trn_freight_road,Light truck,FCEV,2030,LA_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
LA,trn_freight_road,Light truck,BEV,2035,LA_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
LA,trn_freight_road,Light truck,FCEV,2035,LA_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
LA,trn_freight_road,Light truck,BEV,2040,LA_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
LA,trn_freight_road,Light truck,FCEV,2040,LA_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
LA,trn_freight_road,Light truck,BEV,2045,LA_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
LA,trn_freight_road,Light truck,FCEV,2045,LA_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
MA,trn_freight_road,Light truck,BEV,2025,MA_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
MA,trn_freight_road,Light truck,FCEV,2025,MA_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
MA,trn_freight_road,Light truck,BEV,2030,MA_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
MA,trn_freight_road,Light truck,FCEV,2030,MA_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
MA,trn_freight_road,Light truck,BEV,2035,MA_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
MA,trn_freight_road,Light truck,FCEV,2035,MA_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
MA,trn_freight_road,Light truck,BEV,2040,MA_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
MA,trn_freight_road,Light truck,FCEV,2040,MA_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
MA,trn_freight_road,Light truck,BEV,2045,MA_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
MA,trn_freight_road,Light truck,FCEV,2045,MA_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
MD,trn_freight_road,Light truck,BEV,2025,MD_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
MD,trn_freight_road,Light truck,FCEV,2025,MD_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
MD,trn_freight_road,Light truck,BEV,2030,MD_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
MD,trn_freight_road,Light truck,FCEV,2030,MD_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
MD,trn_freight_road,Light truck,BEV,2035,MD_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
MD,trn_freight_road,Light truck,FCEV,2035,MD_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
MD,trn_freight_road,Light truck,BEV,2040,MD_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
MD,trn_freight_road,Light truck,FCEV,2040,MD_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
MD,trn_freight_road,Light truck,BEV,2045,MD_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
MD,trn_freight_road,Light truck,FCEV,2045,MD_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
ME,trn_freight_road,Light truck,BEV,2025,ME_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
ME,trn_freight_road,Light truck,FCEV,2025,ME_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
ME,trn_freight_road,Light truck,BEV,2030,ME_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
ME,trn_freight_road,Light truck,FCEV,2030,ME_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
ME,trn_freight_road,Light truck,BEV,2035,ME_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
ME,trn_freight_road,Light truck,FCEV,2035,ME_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
ME,trn_freight_road,Light truck,BEV,2040,ME_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
ME,trn_freight_road,Light truck,FCEV,2040,ME_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
ME,trn_freight_road,Light truck,BEV,2045,ME_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
ME,trn_freight_road,Light truck,FCEV,2045,ME_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
MI,trn_freight_road,Light truck,BEV,2025,MI_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
MI,trn_freight_road,Light truck,FCEV,2025,MI_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
MI,trn_freight_road,Light truck,BEV,2030,MI_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
MI,trn_freight_road,Light truck,FCEV,2030,MI_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
MI,trn_freight_road,Light truck,BEV,2035,MI_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
MI,trn_freight_road,Light truck,FCEV,2035,MI_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
MI,trn_freight_road,Light truck,BEV,2040,MI_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
MI,trn_freight_road,Light truck,FCEV,2040,MI_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
MI,trn_freight_road,Light truck,BEV,2045,MI_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
MI,trn_freight_road,Light truck,FCEV,2045,MI_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
MN,trn_freight_road,Light truck,BEV,2025,MN_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
MN,trn_freight_road,Light truck,FCEV,2025,MN_HDV-EV-light_New_Reg_Ea-2025,4.795454545454545E-6,1.0e6
MN,trn_freight_road,Light truck,BEV,2030,MN_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
MN,trn_freight_road,Light truck,FCEV,2030,MN_HDV-EV-light_New_Reg_Ea-2030,4.795454545454545E-6,1.0e6
MN,trn_freight_road,Light truck,BEV,2035,MN_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
MN,trn_freight_road,Light truck,FCEV,2035,MN_HDV-EV-light_New_Reg_Ea-2035,4.795454545454545E-6,1.0e6
MN,trn_freight_road,Light truck,BEV,2040,MN_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
MN,trn_freight_road,Light truck,FCEV,2040,MN_HDV-EV-light_New_Reg_Ea-2040,4.795454545454545E-6,1.0e6
MN,trn_freight_road,Light truck,BEV,2045,MN_HDV-EV-light_New_Reg_Ea-2045,4.795454545454545E-6,1.0e6
